200304130019-001	1020	20030413	2	1008394	1	3.2
200304130020-001	1020	20030413	1	1010574	1	4.8
200304130021-001	1020	20030413	1	1003441	1	1
200304130021-001	1020	20030413	2	1023678	1	2.5
200304130021-001	1020	20030413	3	1001022	1	14.7
200304130021-001	1020	20030413	4	1004268	1	2.8
200304130021-001	1020	20030413	5	1017551	1	2.5
200304130022-001	1020	20030413	1	1000687	3	0.8
200304130022-001	1020	20030413	2	1000366	2	18
200304130022-001	1020	20030413	3	1001758	2	6.6
200304130023-001	1020	20030413	1	1003368	2	4.6
200304130023-001	1020	20030413	2	1003374	1	8.8
200304130023-001	1020	20030413	3	1008458	1	3.6
200304130023-001	1020	20030413	4	1004030	2	1.8
200304130023-001	1020	20030413	5	1003375	1	3.5
200304130023-001	1020	20030413	6	1020682	1	2.6
200304130024-001	1020	20030413	1	1022612	0.225	48
200304130025-001	1020	20030413	1	1002408	24	1.8
200304130025-001	1020	20030413	2	1007324	2	4.7
200304130026-001	1020	20030413	1	1002073	1	1.8
200304130027-001	1020	20030413	1	1018538	1	3.1
200304130027-001	1020	20030413	2	1006982	1	3
200304130027-001	1020	20030413	3	1020302	1	83.2
200304130028-001	1020	20030413	1	1002340	2	6.4
200304130028-001	1020	20030413	2	1011833	2	8.3
200304130028-001	1020	20030413	3	1005826	2	1.2
200304130029-001	1020	20030413	1	1005836	1	22.8
200304130029-001	1020	20030413	2	1001187	10	1.9
200304130029-001	1020	20030413	4	1004015	1	2.6
200304130030-001	1020	20030413	1	1007673	1	8.8
200304130030-001	1020	20030413	2	1002358	2	5.2
200304130030-001	1020	20030413	3	1010869	1	37.9
200304130031-001	1020	20030413	1	1021714	1	3.5
200304130032-001	1020	20030413	1	1004563	8	1.7
200304130033-001	1020	20030413	1	1022583	0.28	31.2
200304130033-001	1020	20030413	2	1025299	0.155	21.6
200304130034-001	1020	20030413	1	1004547	1	0.8
200304130034-001	1020	20030413	2	1003017	1	2.9
200304130034-001	1020	20030413	3	1004954	1	1.4
200304130035-001	1020	20030413	1	1016254	1	2.2
200304130036-001	1020	20030413	1	1011446	1	0.9
200304130037-001	1020	20030413	1	1001179	1	15.3
200304130037-001	1020	20030413	2	1022218	1	12
200304130037-001	1020	20030413	3	1001171	1	2.3
200304130037-001	1020	20030413	4	1019418	1	6.6
200304130037-001	1020	20030413	5	1021170	1	3
200304130038-001	1020	20030413	1	1004319	2	0.7
200304130039-001	1020	20030413	1	1005553	1	0.9
200304130039-001	1020	20030413	2	1021306	1	3.9
200304130040-001	1020	20030413	1	1002931	1	0.9
200304130040-001	1020	20030413	2	1005553	1	0.9
200304130041-001	1020	20030413	1	1012834	2	2.5
200304130042-001	1020	20030413	1	1023652	1	3
200304130042-001	1020	20030413	2	1005529	1	0.9
200304130043-001	1020	20030413	1	1003970	1	3.7
200304130043-001	1020	20030413	2	1000876	1	4
200304130043-001	1020	20030413	3	1006843	1	2.7
200304130044-001	1020	20030413	1	1004946	1	4
200304130044-001	1020	20030413	2	1017872	1	2.1
200304130045-001	1020	20030413	1	1006025	1	0.8
200304130046-001	1020	20030413	1	1023652	1	3
200304130046-001	1020	20030413	2	1023654	1	3
200304130046-001	1020	20030413	3	1023623	1	1.9
200304130047-001	1020	20030413	1	1024853	2	4.8
200304130047-001	1020	20030413	2	1004983	1	5.8
200304130048-001	1020	20030413	1	1001353	1	2.5
200304130049-001	1020	20030413	1	1002008	1	2.2
200304130050-001	1020	20030413	1	1004778	1	1
200304130051-001	1020	20030413	1	1005529	1	0.9
200304130052-001	1020	20030413	1	1005360	1	1.5
200304130052-001	1020	20030413	2	1011881	1	3.8
200304130052-001	1020	20030413	3	1005379	1	1
200304130052-001	1020	20030413	4	1021327	1	6.6
200304130052-001	1020	20030413	5	1011829	1	1.9
200304130052-001	1020	20030413	6	1003892	1	1.7
200304130052-001	1020	20030413	7	1004778	1	1
200304130052-001	1020	20030413	8	1004913	1	2
200304130052-001	1020	20030413	9	1008936	0.165	15.3
200304130052-001	1020	20030413	10	1008662	0.155	20
200304130052-001	1020	20030413	11	1021297	1	2.9
200304130053-001	1020	20030413	1	1013763	1	1.8
200304130053-001	1020	20030413	2	1021548	1	2.6
200304130053-001	1020	20030413	3	1010953	1	4.9
200304130054-001	1020	20030413	1	1002851	1	8.1
200304130055-001	1020	20030413	1	1006050	1	1
200304130055-001	1020	20030413	2	1021412	1	4.2
200304130056-001	1020	20030413	1	1002705	1	1.6
200304130056-001	1020	20030413	2	1005369	1	2.2
200304130056-001	1020	20030413	3	1005897	1	4.2
200304130057-001	1020	20030413	1	1006609	1	2.2
200304130058-001	1020	20030413	1	1013620	1	4.1
200304130059-001	1020	20030413	1	1005233	1	2.2
200304130059-001	1020	20030413	2	1007497	1	4.6
200304130059-001	1020	20030413	3	1025075	1	2.2
200304130059-001	1020	20030413	4	1001100	1	1.8
200304130059-001	1020	20030413	5	1001542	1	2.2
200304130059-001	1020	20030413	6	1004268	1	2.8
200304130059-001	1020	20030413	7	1004113	1	0.9
200304130059-001	1020	20030413	8	1015263	1	0.7
200304130060-001	1020	20030413	1	1007485	1	4.8
200304130060-001	1020	20030413	2	1001336	1	5.8
200304130060-001	1020	20030413	3	1004858	1	2.2
200304130060-001	1020	20030413	4	1005303	1	3.3
200304130060-001	1020	20030413	5	1004959	1	2.9
200304130060-001	1020	20030413	6	1004687	1	1.5
200304130060-001	1020	20030413	7	1005174	2	4.9
200304130061-001	1020	20030413	1	1005553	1	0.9
200304130061-001	1020	20030413	2	1011752	10	0.3
200304130062-001	1020	20030413	1	1001249	1	1.1
200304130062-001	1020	20030413	2	1004687	1	1.5
200304130062-001	1020	20030413	3	1000073	1	2.9
200304130062-001	1020	20030413	4	1004547	1	0.8
200304130062-001	1020	20030413	5	1024727	2	2.6
200304130063-001	1020	20030413	1	1021360	1	7
200304130063-001	1020	20030413	2	1005862	1	4.2
200304130064-001	1020	20030413	1	1002073	1	1.8
200304130064-001	1020	20030413	2	1002075	1	1
200304130064-001	1020	20030413	3	1005099	1	3.4
200304130065-001	1020	20030413	1	1000073	1	2.9
200304130066-001	1020	20030413	1	1011446	1	0.9
200304130067-001	1020	20030413	1	1023651	1	3
200304130067-001	1020	20030413	2	1023654	1	3
200304130068-001	1020	20030413	1	1012300	1	1.9
200304130068-001	1020	20030413	2	1003380	1	3.1
200304130068-001	1020	20030413	3	1008852	1	23.9
200304130068-001	1020	20030413	4	1002910	1	2.6
200304130069-001	1020	20030413	1	1001171	1	2.3
200304130069-001	1020	20030413	2	1006025	1	0.8
200304130069-001	1020	20030413	3	1001904	1	2.7
200304130069-001	1020	20030413	4	1001852	1	2.7
200304130069-001	1020	20030413	5	1004272	1	2.1
200304130069-001	1020	20030413	6	1004995	1	2.1
200304130070-001	1020	20030413	1	1011732	1	1.1
200304130071-001	1020	20030413	1	1005083	1	18.8
200304130072-001	1020	20030413	1	1004890	1	3.4
200304130073-001	1020	20030413	1	1004890	1	3.4
200304130074-001	1020	20030413	1	1022417	0.27	20.4
200304130074-001	1020	20030413	2	1013549	1	18.4
200304130075-001	1020	20030413	1	1022417	0.2	20.4
200304130075-001	1020	20030413	2	1022189	0.285	14
200304130076-001	1020	20030413	1	1015679	1	3.2
200304130077-001	1020	20030413	1	1002851	1	8.1
200304130077-001	1020	20030413	2	1011592	1	2
200304130078-001	1020	20030413	1	1004351	1	1.3
200304130078-001	1020	20030413	2	1003380	1	3.1
200304130079-001	1020	20030413	1	1003927	1	9.8
200304130079-001	1020	20030413	2	1001675	1	8.5
200304130079-001	1020	20030413	3	1002669	1	3.2
200304130079-001	1020	20030413	4	1000782	1	3.8
200304130080-001	1020	20030413	1	1021089	1	4.3
200304130081-001	1020	20030413	1	1005369	1	2.2
200304130081-001	1020	20030413	2	1002921	1	1.8
200304130081-001	1020	20030413	3	1004858	1	2.2
200304130081-001	1020	20030413	4	1004977	1	1.8
200304130082-001	1020	20030413	1	1000904	1	3.6
200304130082-001	1020	20030413	2	1015718	1	16
200304130083-001	1020	20030413	1	1011752	1	0.3
200304130084-001	1020	20030413	1	1022485	0.515	15.3
200304130084-001	1020	20030413	2	1024145	1	2.9
200304130084-001	1020	20030413	3	1014103	1	4.5
200304130084-001	1020	20030413	4	1005085	1	1.3
200304130084-001	1020	20030413	5	1001358	1	1.3
200304130084-001	1020	20030413	6	1014977	1	4.5
200304130085-001	1020	20030413	1	1001822	1	1.9
200304130085-001	1020	20030413	2	1011732	1	1.1
200304130086-001	1020	20030413	1	1002804	1	3.2
200304130086-001	1020	20030413	2	1021201	1	2.6
200304130087-001	1020	20030413	1	1001782	5	2.4
200304130088-001	1020	20030413	1	1004695	1	6.6
200304130088-001	1020	20030413	2	1002826	1	8.9
200304130088-001	1020	20030413	3	1002787	1	5.3
200304130089-001	1020	20030413	1	1007703	1	1.8
200304130089-001	1020	20030413	2	1006025	10	0.8
200304130090-001	1020	20030413	1	1001117	1	2
200304130091-001	1020	20030413	1	1006050	5	1
200304130092-001	1020	20030413	1	1003480	2	1.4
200304130093-001	1020	20030413	1	1005586	1	2.8
200304130093-001	1020	20030413	2	1005512	2	1
200304130093-001	1020	20030413	4	1007567	1	4.7
200304130093-001	1020	20030413	5	1008354	1	4
200304130093-001	1020	20030413	6	1012311	1	2
200304130093-001	1020	20030413	7	1003670	1	2.9
200304130093-001	1020	20030413	8	1008559	1	1.4
200304130093-001	1020	20030413	9	1006087	1	4.1
200304130093-001	1020	20030413	10	1008451	1	3
200304130093-001	1020	20030413	11	1001144	1	2.6
200304130093-001	1020	20030413	12	1005702	1	3.4
200304130093-001	1020	20030413	13	1009869	1	3.6
200304130093-001	1020	20030413	14	1019464	2	3.1
200304130093-001	1020	20030413	15	1006742	1	1.9
200304130094-001	1020	20030413	1	1021672	5	0.8
200304130094-001	1020	20030413	2	1022505	0.35	9.7
200304130094-001	1020	20030413	3	1001778	1	6.4
200304130095-001	1020	20030413	1	1004616	2	7.6
200304130096-001	1020	20030413	1	1007727	1	2.9
200304130097-001	1020	20030413	1	1001249	1	1.1
200304130098-001	1020	20030413	1	1001836	1	3.3
200304130098-001	1020	20030413	2	1022155	0.5	16.8
200304130098-001	1020	20030413	3	1020889	2	2.5
200304130099-001	1020	20030413	1	1002112	1	15
200304130100-001	1020	20030413	1	1015912	1	3.2
200304130100-001	1020	20030413	2	1015115	1	1.6
200304130100-001	1020	20030413	3	1016322	1	3.3
200304130100-001	1020	20030413	4	1014430	2	1.7
200304130100-001	1020	20030413	5	1007904	1	2.3
200304130100-001	1020	20030413	6	1002235	1	17.5
200304130100-001	1020	20030413	7	1001403	1	1.5
200304130101-001	1020	20030413	1	1004894	24	2.2
200304130102-001	1020	20030413	1	1006025	1	0.8
200304130102-001	1020	20030413	2	1006050	1	1
200304130103-001	1020	20030413	1	1005369	2	2.2
200304130103-001	1020	20030413	2	1004624	2	2.2
200304130104-001	1020	20030413	1	1006904	1	12.7
200304130105-001	1020	20030413	1	1002051	1	8.4
200304130105-001	1020	20030413	2	1002490	1	11.2
200304130105-001	1020	20030413	3	1003029	1	3.1
200304130106-001	1020	20030413	1	1004163	1	2.5
200304130107-001	1020	20030413	1	1001894	1	6.9
200304130107-001	1020	20030413	2	1001784	1	6.9
200304130108-001	1020	20030413	1	1003281	1	7
200304130108-001	1020	20030413	2	1003337	1	11.2
200304130109-001	1020	20030413	1	1004272	1	2.1
200304130109-001	1020	20030413	2	1011550	1	5
200304130109-001	1020	20030413	3	1020682	1	2.6
200304130110-001	1020	20030413	1	1005174	1	4.9
200304130110-001	1020	20030413	2	1004995	1	2.1
200304130110-001	1020	20030413	3	1002083	1	2.4
200304130110-001	1020	20030413	4	1022447	0.31	21.4
200304130110-001	1020	20030413	5	1021480	0.145	18.3
200304130111-001	1020	20030413	1	1022120	1	11.3
200304130112-001	1020	20030413	1	1005845	1	36.8
200304130112-001	1020	20030413	2	1004049	2	1
200304130112-001	1020	20030413	3	1004261	2	1.5
200304130112-001	1020	20030413	4	1004995	1	2.1
200304130113-001	1020	20030413	1	1011254	1	5.2
200304130113-001	1020	20030413	2	1003633	1	4.1
200304130113-001	1020	20030413	3	1020786	1	2
200304130114-001	1020	20030413	1	1000870	1	4
200304130114-001	1020	20030413	2	1001865	1	3.4
200304130115-001	1020	20030413	1	1004030	2	1.8
200304130115-001	1020	20030413	2	1022445	0.405	20.3
200304130115-001	1020	20030413	3	1022650	0.2	23.4
200304130116-001	1020	20030413	1	1025022	1	9.6
200304130116-001	1020	20030413	2	1005653	1	24.5
200304130116-001	1020	20030413	3	1003374	1	8.8
200304130116-001	1020	20030413	4	1014539	1	1.5
200304130116-001	1020	20030413	5	1011550	1	5
200304130117-001	1020	20030413	1	1001187	4	1.9
200304130117-001	1020	20030413	2	1021714	1	3.5
200304130117-001	1020	20030413	3	1006890	4	2.2
200304130117-001	1020	20030413	4	1008516	1	4.9
200304130117-001	1020	20030413	5	1000851	1	4
200304130117-001	1020	20030413	6	1000876	1	4
200304130117-001	1020	20030413	7	1001852	1	2.7
200304130118-001	1020	20030413	1	1001759	1	7
200304130118-001	1020	20030413	2	1024747	1	3
200304130118-001	1020	20030413	3	1013360	1	1
200304130118-001	1020	20030413	4	1006106	1	3.6
200304130118-001	1020	20030413	5	1001019	1	1.9
200304130118-001	1020	20030413	6	1001824	1	2.5
200304130118-001	1020	20030413	7	1003283	1	1.4
200304130118-001	1020	20030413	8	1016363	1	3.9
200304130118-001	1020	20030413	9	1021163	1	1.3
200304130118-001	1020	20030413	10	1021152	1	1.3
200304130119-001	1020	20030413	1	1005027	1	6.8
200304130119-001	1020	20030413	2	1004562	1	2.2
200304130119-001	1020	20030413	3	1024343	1	5.8
200304130119-001	1020	20030413	4	1023612	1	1.7
200304130119-001	1020	20030413	5	1023676	1	1.8
200304130120-001	1020	20030413	1	1010705	1	12.5
200304130121-001	1020	20030413	1	1022155	0.29	16.8
200304130121-001	1020	20030413	2	1001000	1	2.3
200304130121-001	1020	20030413	3	1003437	1	2.6
200304130121-001	1020	20030413	4	1021077	1	1.2
200304130121-001	1020	20030413	5	1001978	1	18.2
200304130121-001	1020	20030413	6	1003471	1	5.8
200304130122-001	1020	20030413	1	1013606	1	25.3
200304130122-001	1020	20030413	2	1001782	2	2.4
200304130123-001	1020	20030413	1	1000698	1	3.7
200304130124-001	1020	20030413	1	1006904	1	12.7
200304130124-001	1020	20030413	2	1005360	1	1.5
200304130124-001	1020	20030413	3	1004587	1	1.3
200304130124-001	1020	20030413	4	1004596	1	1.3
200304130124-001	1020	20030413	5	1003706	1	3.4
200304130124-001	1020	20030413	6	1025075	1	2.2
200304130124-001	1020	20030413	7	1003203	2	0.9
200304130125-001	1020	20030413	1	1010434	1	8
200304130125-001	1020	20030413	2	1006880	1	7.2
200304130125-001	1020	20030413	3	1006999	1	16
200304130125-001	1020	20030413	4	1017004	1	18
200304130125-001	1020	20030413	5	1007567	1	4.7
200304130125-001	1020	20030413	6	1003603	1	5.5
200304130125-001	1020	20030413	7	1003449	1	5.2
200304130125-001	1020	20030413	8	1003439	1	4.9
200304130126-001	1020	20030413	1	1004540	1	0.8
200304130127-001	1020	20030413	1	1004163	1	2.5
200304130128-001	1020	20030413	1	1006025	1	0.8
200304130128-001	1020	20030413	2	1022120	1	11.3
200304130128-001	1020	20030413	3	1002645	1	96.8
200304130129-001	1020	20030413	1	1011752	3	0.3
200304130129-001	1020	20030413	2	1005352	1	0.9
200304130129-001	1020	20030413	3	1005343	1	0.9
200304130129-001	1020	20030413	4	1005916	1	2.8
200304130130-001	1020	20030413	1	1021152	1	1.3
200304130130-001	1020	20030413	2	1021498	1	2.4
200304130130-001	1020	20030413	3	1021504	1	1.6
200304130130-001	1020	20030413	4	1004647	1	1.7
200304130130-001	1020	20030413	5	1021326	3	0.8
200304130130-001	1020	20030413	6	1004761	2	0.8
200304130130-001	1020	20030413	7	1006840	9	0.8
200304130130-001	1020	20030413	8	1016194	3	0.8
200304130130-001	1020	20030413	9	1006829	3	0.8
200304130131-001	1020	20030413	1	1001019	24	1.9
200304130132-001	1020	20030413	1	1013846	1	4
200304130132-001	1020	20030413	2	1014606	1	2.7
200304130132-001	1020	20030413	3	1021171	1	2.5
200304130132-001	1020	20030413	4	1022919	1	5.4
200304130132-001	1020	20030413	5	1002003	1	5.7
200304130132-001	1020	20030413	6	1004858	1	2.2
200304130132-001	1020	20030413	7	1002436	1	8.8
200304130132-001	1020	20030413	8	1001909	1	17.9
200304130133-001	1020	20030413	1	1002008	2	2.2
200304130133-001	1020	20030413	2	1008028	2	4
200304130134-001	1020	20030413	1	1001653	1	4.7
200304130135-001	1020	20030413	1	1005472	1	3.5
200304130135-001	1020	20030413	2	1012347	1	7.8
200304130135-001	1020	20030413	3	1001079	1	1.7
200304130135-001	1020	20030413	4	1004985	1	2.3
200304130136-001	1020	20030413	1	1005663	1	20.2
200304130137-001	1020	20030413	1	1001187	10	1.9
200304130137-001	1020	20030413	2	1012241	2	8.6
200304130137-001	1020	20030413	3	1002489	1	6.1
200304130137-001	1020	20030413	4	1002760	1	8.8
200304130137-001	1020	20030413	5	1006890	1	2.2
200304130138-001	1020	20030413	1	1008250	1	4.6
200304130139-001	1020	20030413	1	1022077	0.2	16
200304130139-001	1020	20030413	2	1002817	1	1.2
200304130139-001	1020	20030413	3	1002913	1	1.2
200304130139-001	1020	20030413	4	1002922	1	1.2
200304130139-001	1020	20030413	5	1005873	1	4.2
200304130139-001	1020	20030413	6	1001101	4	0.8
200304130140-001	1020	20030413	1	1024181	1	2
200304130141-001	1020	20030413	1	1007429	2	1.2
200304130141-001	1020	20030413	2	1000347	2	14.2
200304130142-001	1020	20030413	1	1020885	2	9.8
200304130143-001	1020	20030413	1	1022461	0.335	15
200304130143-001	1020	20030413	2	1025292	0.215	14.4
200304130144-001	1020	20030413	1	1025292	0.195	14.4
200304130144-001	1020	20030413	2	1004587	1	1.3
200304130144-001	1020	20030413	3	1004261	1	1.5
200304130144-001	1020	20030413	4	1021388	1	1.4
200304130145-001	1020	20030413	1	1004030	2	1.8
200304130146-001	1020	20030413	1	1023551	1	1.7
200304130147-001	1020	20030413	1	1005027	2	6.8
200304130148-001	1020	20030413	1	1002021	1	2.6
200304130148-001	1020	20030413	2	1002385	1	2.1
200304130149-001	1020	20030413	1	1004797	1	2.5
200304130149-001	1020	20030413	2	1001800	1	2.3
200304130149-001	1020	20030413	3	1003441	1	1
200304130149-001	1020	20030413	4	1000527	1	2.4
200304130149-001	1020	20030413	5	1004658	2	1.8
200304130149-001	1020	20030413	6	1004883	1	4.9
200304130150-001	1020	20030413	1	1004309	1	6.5
200304130151-001	1020	20030413	1	1008891	1	14.6
200304130151-001	1020	20030413	2	1002842	1	8.1
200304130151-001	1020	20030413	3	1002286	1	7.5
200304130151-001	1020	20030413	4	1002435	1	15.5
200304130151-001	1020	20030413	5	1000342	1	13.6
200304130152-001	1020	20030413	1	1020614	2	2.6
200304130152-001	1020	20030413	2	1005187	1	2.2
200304130152-001	1020	20030413	3	1005223	1	2.2
200304130152-001	1020	20030413	4	1014452	1	2.6
200304130152-001	1020	20030413	5	1004637	1	2.9
200304130152-001	1020	20030413	6	1024185	1	3.4
200304130153-001	1020	20030413	1	1006025	1	0.8
200304130154-001	1020	20030413	1	1006050	1	1
200304130154-001	1020	20030413	2	1006025	1	0.8
200304130154-001	1020	20030413	3	1004049	2	1
200304130155-001	1020	20030413	1	1002340	1	6.4
200304130155-001	1020	20030413	2	1003897	2	1.8
200304130155-001	1020	20030413	3	1003368	1	4.6
200304130155-001	1020	20030413	4	1013682	1	4.5
200304130155-001	1020	20030413	5	1013688	1	4.5
200304130155-001	1020	20030413	6	1008516	1	4.9
200304130155-001	1020	20030413	7	1004113	3	0.9
200304130156-001	1020	20030413	1	1000074	1	9.8
200304130156-001	1020	20030413	2	1021474	1	14.6
200304130157-001	1020	20030413	1	1015263	1	0.7
200304130157-001	1020	20030413	2	1015617	1	1
200304130157-001	1020	20030413	3	1003897	1	1.8
200304130158-001	1020	20030413	1	1015263	2	0.7
200304130158-001	1020	20030413	2	1003897	1	1.8
200304130158-001	1020	20030413	3	1003018	1	1
200304130159-001	1020	20030413	1	1002804	1	3.2
200304130159-001	1020	20030413	2	1001812	2	1.8
200304130160-001	1020	20030413	1	1006492	1	5
200304130160-001	1020	20030413	2	1006489	1	2.6
200304130160-001	1020	20030413	3	1011933	1	33.1
200304130160-001	1020	20030413	4	1003624	3	6.6
200304130161-001	1020	20030413	1	1023687	1	4.6
200304130161-001	1020	20030413	2	1011715	1	5
200304130161-001	1020	20030413	3	1003389	1	4.3
200304130161-001	1020	20030413	4	1012309	3	2.4
200304130161-001	1020	20030413	5	1002436	1	8.8
200304130161-001	1020	20030413	6	1012597	1	21
200304130161-001	1020	20030413	7	1011567	1	13.7
200304130161-001	1020	20030413	8	1002285	1	4.8
200304130161-001	1020	20030413	9	1023623	1	1.9
200304130162-001	1020	20030413	1	1006050	1	1
200304130162-001	1020	20030413	2	1017058	1	2.4
200304130162-001	1020	20030413	3	1006677	1	4.5
200304130162-001	1020	20030413	4	1024343	1	5.8
200304130162-001	1020	20030413	5	1021972	1	8.9
200304130162-001	1020	20030413	6	1004814	2	2
200304130163-001	1020	20030413	1	1012873	1	7.7
200304130163-001	1020	20030413	2	1012279	1	18
200304130163-001	1020	20030413	3	1003329	1	3
200304130163-001	1020	20030413	4	1008250	1	4.6
200304130163-001	1020	20030413	5	1001622	1	6.5
200304130163-001	1020	20030413	6	1003896	1	8.8
200304130164-001	1020	20030413	1	1003608	1	7.2
200304130165-001	1020	20030413	1	1006025	2	0.8
200304130165-001	1020	20030413	2	1015001	1	4.9
200304130165-001	1020	20030413	3	1011784	2	2.9
200304130165-001	1020	20030413	4	1004587	3	1.3
200304130165-001	1020	20030413	5	1003480	3	1.4
200304130165-001	1020	20030413	6	1002926	3	1
200304130165-001	1020	20030413	7	1003048	2	1
200304130165-001	1020	20030413	8	1003025	2	2.6
200304130165-001	1020	20030413	9	1014002	1	11.7
200304130166-001	1020	20030413	1	1000904	2	3.6
200304130166-001	1020	20030413	2	1008455	2	4.5
200304130167-001	1020	20030413	1	1001020	4	2.2
200304130167-001	1020	20030413	2	1011226	1	5.5
200304130167-001	1020	20030413	3	1017551	1	2.5
200304130168-001	1020	20030413	1	1010591	1	4.8
200304130168-001	1020	20030413	2	1002486	1	4.7
200304130168-001	1020	20030413	3	1004793	1	3.5
200304130168-001	1020	20030413	4	1011283	1	10.4
200304130168-001	1020	20030413	5	1021373	4	1.4
200304130168-001	1020	20030413	6	1002484	1	1.4
200304130168-001	1020	20030413	7	1014942	1	2.9
200304130168-001	1020	20030413	8	1004272	5	2.1
200304130168-001	1020	20030413	9	1005399	1	1.2
200304130168-001	1020	20030413	10	1023680	1	1.8
200304130170-001	1020	20030413	1	1004466	1	19.8
200304130171-001	1020	20030413	1	1004015	1	2.6
200304130172-001	1020	20030413	1	1020614	1	2.6
200304130172-001	1020	20030413	2	1007454	1	1.1
200304130172-001	1020	20030413	3	1001891	1	34.5
200304130172-001	1020	20030413	4	1023621	1	17.9
200304130173-001	1020	20030413	1	1004555	1	0.8
200304130174-001	1020	20030413	1	1022505	0.42	9.7
200304130174-001	1020	20030413	2	1006025	1	0.8
200304130175-001	1020	20030413	1	1000076	1	3.9
200304130176-001	1020	20030413	1	1001653	2	4.7
200304130176-001	1020	20030413	2	1002416	2	4.7
200304130176-001	1020	20030413	3	1012094	1	11.4
200304130176-001	1020	20030413	4	1006106	1	3.6
200304130177-001	1020	20030413	1	1024802	1	2
200304130177-001	1020	20030413	2	1006279	1	5.8
200304130177-001	1020	20030413	3	1012273	1	20
200304130178-001	1020	20030413	1	1004710	1	4.2
200304130178-001	1020	20030413	2	1001107	1	1.8
200304130179-001	1020	20030413	1	1003428	1	4.1
200304130179-001	1020	20030413	2	1010360	2	8.7
200304130180-001	1020	20030413	1	1010824	1	1.7
200304130180-001	1020	20030413	2	1002921	1	1.8
200304130180-001	1020	20030413	3	1000815	1	2.2
200304130180-001	1020	20030413	4	1010610	1	1.9
200304130180-001	1020	20030413	5	1010553	1	1.5
200304130180-001	1020	20030413	6	1023651	1	3
200304130180-001	1020	20030413	7	1005931	1	2.3
200304130180-001	1020	20030413	8	1004947	1	2.9
200304130180-001	1020	20030413	9	1005959	1	2
200304130180-001	1020	20030413	10	1000420	1	2.5
200304130180-001	1020	20030413	11	1010586	1	2.9
200304130180-001	1020	20030413	12	1008950	0.28	15
200304130180-001	1020	20030413	13	1010349	1	9.7
200304130180-001	1020	20030413	14	1001806	1	3.2
200304130180-001	1020	20030413	15	1001855	1	3.4
200304130180-001	1020	20030413	16	1013840	1	13
200304130180-001	1020	20030413	17	1002067	1	8.4
