200304130048-001	1021	20030413	3	1005379	1	0.88
200304130048-001	1021	20030413	4	1021477	1	3.62
200304130049-001	1021	20030413	1	1001887	1	2.17
200304130049-001	1021	20030413	2	1001958	1	2.17
200304130049-001	1021	20030413	3	1004268	1	2.458
200304130049-001	1021	20030413	4	1005430	1	2.46
200304130049-001	1021	20030413	5	1004113	3	0.7279
200304130050-001	1021	20030413	1	1015294	1	6.68
200304130051-001	1021	20030413	1	1000519	1	19.3
200304130052-001	1021	20030413	1	1003036	1	19.44
200304130052-001	1021	20030413	2	1002493	1	2.7
200304130052-001	1021	20030413	3	1002795	1	2.7
200304130052-001	1021	20030413	4	1002669	1	2.7
200304130052-001	1021	20030413	5	1004834	1	9
200304130052-001	1021	20030413	6	1015102	1	2.2
200304130052-001	1021	20030413	7	1003901	1	7.61
200304130053-001	1021	20030413	1	1003236	1	9.5
200304130054-001	1021	20030413	1	1004497	2	1.63
200304130054-001	1021	20030413	2	1004476	2	1.6333
200304130054-001	1021	20030413	3	1002930	1	3.1025
200304130055-001	1021	20030413	1	1010304	1	4.75
200304130055-001	1021	20030413	2	1005351	1	7.2
200304130055-001	1021	20030413	3	1004718	1	16
200304130056-001	1021	20030413	1	1019577	1	9.5
200304130057-001	1021	20030413	1	1023540	1	2.66
200304130057-001	1021	20030413	2	1023542	1	2.66
200304130058-001	1021	20030413	1	1006881	1	2.35
200304130058-001	1021	20030413	2	1004221	1	4.51
200304130059-001	1021	20030413	1	1001130	1	2.3
200304130059-001	1021	20030413	2	1020321	1	5.62
200304130059-001	1021	20030413	3	1001021	2	0.63
200304130060-001	1021	20030413	1	1001653	1	4.375
200304130060-001	1021	20030413	2	1002795	1	2.7
200304130061-001	1021	20030413	1	1000860	6	6.6
200304130062-001	1021	20030413	1	1024874	1	5.5
200304130063-001	1021	20030413	1	1002503	1	1.2
200304130063-001	1021	20030413	2	1002475	1	2.54
200304130064-001	1021	20030413	1	1025033	24	1.75
200304130065-001	1021	20030413	1	1008184	5	1.83
200304130066-001	1021	20030413	1	1023489	1	2.5
200304130067-001	1021	20030413	1	1004555	1	0.6583
200304130067-001	1021	20030413	2	1004845	1	0.6581
200304130067-001	1021	20030413	3	1004526	1	0.6582
200304130067-001	1021	20030413	4	1004720	1	1.81
200304130068-001	1021	20030413	1	1000704	2	3.29
200304130069-001	1021	20030413	1	1021665	1	7.6
200304130070-001	1021	20030413	1	1000527	1	2.08
200304130070-001	1021	20030413	2	1003451	1	2.23
200304130070-001	1021	20030413	3	1008603	1	1.54
200304130070-001	1021	20030413	4	1021487	1	1.05
200304130070-001	1021	20030413	5	1021494	1	1.94
200304130070-001	1021	20030413	6	1012015	1	5.1
200304130070-001	1021	20030413	7	1002090	1	2.52
200304130070-001	1021	20030413	8	1019490	1	6.8
200304130071-001	1021	20030413	1	1001194	1	14.98
200304130071-001	1021	20030413	2	1002950	10	1.22
200304130071-001	1021	20030413	3	1019605	1	7.6
200304130072-001	1021	20030413	1	1003728	1	8.9728
200304130072-001	1021	20030413	2	1019580	1	3.2
200304130073-001	1021	20030413	1	1011871	1	4.08
200304130074-001	1021	20030413	1	1002030	1	0.7917
200304130075-001	1021	20030413	1	1004788	1	2.63
200304130075-001	1021	20030413	2	1004673	1	3.21
200304130075-001	1021	20030413	3	1004807	1	3.69
200304130075-001	1021	20030413	4	1004679	1	3.21
200304130075-001	1021	20030413	5	1005361	1	13.76
200304130075-001	1021	20030413	6	1004662	1	4
200304130075-001	1021	20030413	7	1004164	1	6.5
200304130075-001	1021	20030413	8	1006131	1	4.6
200304130076-001	1021	20030413	1	1002795	2	2.7
200304130076-001	1021	20030413	2	1010713	2	0.89
200304130076-001	1021	20030413	3	1014923	1	4.1
200304130076-001	1021	20030413	4	1002931	1	0.72
200304130076-001	1021	20030413	5	1002926	5	0.72
200304130076-001	1021	20030413	6	1015715	1	0.72
200304130076-001	1021	20030413	7	1001055	3	1.7
200304130076-001	1021	20030413	8	1013364	2	1.2
200304130076-001	1021	20030413	9	1002504	1	2.76
200304130076-001	1021	20030413	10	1008603	1	1.54
200304130076-001	1021	20030413	11	1004515	1	8.5
200304130076-001	1021	20030413	12	1007529	1	31.57
200304130077-001	1021	20030413	1	1006081	1	5.75
200304130078-001	1021	20030413	1	1006140	1	3.8
200304130079-001	1021	20030413	1	1018117	1	1.79
200304130080-001	1021	20030413	1	1002345	1	2.4252
200304130080-001	1021	20030413	2	1011311	1	4.8
200304130080-001	1021	20030413	3	1000863	1	3.4333
200304130080-001	1021	20030413	4	1001165	1	2.5561
200304130081-001	1021	20030413	1	1000519	1	19.3
200304130081-001	1021	20030413	2	1007865	1	4.5
200304130081-001	1021	20030413	3	1008371	1	2.8
200304130081-001	1021	20030413	4	1008243	1	2.9
200304130081-001	1021	20030413	5	1001797	1	4.73
200304130081-001	1021	20030413	6	1000704	2	3.29
200304130081-001	1021	20030413	7	1000740	1	3.13
200304130082-001	1021	20030413	1	1004913	1	1.68
200304130082-001	1021	20030413	2	1001550	1	2.691
200304130082-001	1021	20030413	3	1006862	6	1.97
200304130082-001	1021	20030413	4	1007358	1	17.48
200304130082-001	1021	20030413	5	1022153	1	7.92
200304130082-001	1021	20030413	6	1001836	1	3.14
200304130082-001	1021	20030413	7	1004015	1	2.27
200304130082-001	1021	20030413	8	1004049	1	0.8463
200304130082-001	1021	20030413	9	1001835	1	2.2
200304130083-001	1021	20030413	1	1024533	1	8.57
200304130084-001	1021	20030413	1	1002408	3	1.7416
200304130085-001	1021	20030413	1	1004929	10	2.9
200304130085-001	1021	20030413	2	1006617	1	4.1
200304130085-001	1021	20030413	3	1007624	1	7.5
200304130085-001	1021	20030413	5	1008495	6	0.8
200304130086-001	1021	20030413	1	1004547	1	0.6582
200304130086-001	1021	20030413	2	1006677	1	3.84
200304130087-001	1021	20030413	1	1023442	1	18.5
200304130087-001	1021	20030413	2	1016387	4	1.095
200304130087-001	1021	20030413	3	1023412	1	6.5
200304130087-001	1021	20030413	4	1021594	2	0.98
200304130087-001	1021	20030413	5	1008517	1	2.4
200304130087-001	1021	20030413	6	1010661	1	1.125
200304130088-001	1021	20030413	1	1018117	1	1.79
200304130088-001	1021	20030413	2	1004587	4	1.1666
200304130088-001	1021	20030413	3	1007875	3	2.5
200304130256-001	1021	20030413	14	1007898	1	14.5
200304130256-001	1021	20030413	15	1010661	3	1.1248
200304130256-001	1021	20030413	16	1020993	1	1.075
200304130257-001	1021	20030413	1	1008111	1	4.8
200304130257-001	1021	20030413	2	1011928	1	6.08
200304130257-001	1021	20030413	3	1022514	0.814	7.84
200304130257-001	1021	20030413	4	1021766	0.642	6.2019
200304130257-001	1021	20030413	5	1022503	0.656	8.49
200304130001-001	1021	20030413	1	1010094	2	7.8112
200304130002-001	1021	20030413	1	1000848	1	2
200304130003-001	1021	20030413	1	1001249	24	0.921
200304130004-001	1021	20030413	1	1000719	2	27.5
200304130004-001	1021	20030413	2	1003187	1	63
200304130005-001	1021	20030413	1	1002739	1	5.78
200304130006-001	1021	20030413	1	1006031	1	1.88
200304130006-001	1021	20030413	2	1005908	1	2.41
200304130006-001	1021	20030413	3	1005430	1	2.46
200304130006-001	1021	20030413	4	1005750	1	2.13
200304130007-001	1021	20030413	1	1014513	5	0.8
200304130007-001	1021	20030413	2	1021362	4	1.9
200304130007-001	1021	20030413	3	1013505	2	9
200304130007-001	1021	20030413	4	1023730	1	3
200304130007-001	1021	20030413	5	1008505	1	10
200304130008-001	1021	20030413	1	1005857	1	16
200304130009-001	1021	20030413	1	1001054	2	1.4
200304130009-001	1021	20030413	2	1017058	1	2
200304130010-001	1021	20030413	1	1007248	1	4.92
200304130011-001	1021	20030413	1	1007865	1	4.5
200304130012-001	1021	20030413	1	1002475	2	2.54
200304130012-001	1021	20030413	2	1003404	1	3.7
200304130012-001	1021	20030413	3	1008097	3	0.7
200304130013-001	1021	20030413	1	1021089	1	3.65
200304130014-001	1021	20030413	1	1006914	2	1.38
200304130014-001	1021	20030413	2	1003495	1	4.02
200304130015-001	1021	20030413	1	1000865	1	1.6
200304130016-001	1021	20030413	1	1004929	10	2.9
200304130016-001	1021	20030413	2	1010812	1	33.5
200304130016-001	1021	20030413	3	1012369	1	9.4333
200304130016-001	1021	20030413	4	1001912	4	1.111
200304130016-001	1021	20030413	5	1001832	1	10.12
200304130016-001	1021	20030413	6	1001627	1	5.22
200304130016-001	1021	20030413	7	1017011	0.838	9
200304130017-001	1021	20030413	1	1022549	0.252	11.5301
200304130018-001	1021	20030413	1	1004497	2	1.63
200304130019-001	1021	20030413	1	1004929	3	2.9
200304130019-001	1021	20030413	2	1014046	1	7.25
200304130020-001	1021	20030413	1	1004113	2	0.728
200304130021-001	1021	20030413	1	1003546	10	2.26
200304130021-001	1021	20030413	2	1003743	15	2.3
200304130022-001	1021	20030413	1	1002518	1	2.78
200304130023-001	1021	20030413	1	1021340	1	2.5
200304130024-001	1021	20030413	1	1002408	1	1.7416
200304130024-001	1021	20030413	2	1001812	1	1.75
200304130024-001	1021	20030413	3	1008147	1	3.25
200304130024-001	1021	20030413	4	1023517	1	1.85
200304130025-001	1021	20030413	1	1001445	24	1.4916
200304130025-001	1021	20030413	2	1001812	24	1.75
200304130026-001	1021	20030413	1	1005653	1	22.83
200304130026-001	1021	20030413	2	1021119	1	22.5
200304130027-001	1021	20030413	1	1022142	1	11
200304130027-001	1021	20030413	2	1006834	2	1.97
200304130027-001	1021	20030413	3	1001836	1	3.14
200304130028-001	1021	20030413	1	1005015	3	1.68
200304130029-001	1021	20030413	1	1002416	1	4.375
200304130030-001	1021	20030413	1	1000527	2	2.08
200304130030-001	1021	20030413	2	1001055	3	1.7
200304130030-001	1021	20030413	3	1001100	3	1.7
200304130030-001	1021	20030413	4	1005054	1	2.81
200304130030-001	1021	20030413	5	1012187	1	2.81
200304130030-001	1021	20030413	6	1004827	1	1.81
200304130030-001	1021	20030413	7	1004720	1	1.81
200304130030-001	1021	20030413	8	1004817	1	1.81
200304130030-001	1021	20030413	9	1004811	1	1.81
200304130030-001	1021	20030413	10	1004729	1	1.81
200304130030-001	1021	20030413	11	1004794	1	1.81
200304130031-001	1021	20030413	2	1002645	1	96.6
200304130032-001	1021	20030413	1	1011752	10	0.25
200304130033-001	1021	20030413	1	1004848	7	1.91
200304130033-001	1021	20030413	2	1004858	7	1.91
200304130033-001	1021	20030413	3	1000740	1	3.13
200304130034-001	1021	20030413	1	1001021	6	0.63
200304130035-001	1021	20030413	1	1001054	4	1.4
200304130035-001	1021	20030413	2	1006862	4	1.97
200304130035-001	1021	20030413	3	1001904	1	2.51
200304130035-001	1021	20030413	4	1003263	1	2.925
200304130036-001	1021	20030413	1	1017788	1	3.73
200304130037-001	1021	20030413	1	1006834	1	1.97
200304130037-001	1021	20030413	2	1001912	1	1.111
200304130038-001	1021	20030413	1	1008408	1	13.85
200304130038-001	1021	20030413	2	1000287	4	2.7
200304130039-001	1021	20030413	1	1008509	1	7.833
200304130039-001	1021	20030413	2	1005905	1	1.41
200304130039-001	1021	20030413	3	1010848	1	34.9983
200304130040-001	1021	20030413	1	1012510	1	5.1
200304130041-001	1021	20030413	1	1018117	1	1.79
200304130042-001	1021	20030413	1	1002408	2	1.7416
200304130043-001	1021	20030413	1	1005127	1	6.12
200304130043-001	1021	20030413	2	1005339	1	4.2071
200304130043-001	1021	20030413	3	1004433	1	4.8
200304130043-001	1021	20030413	4	1006834	7	1.97
200304130043-001	1021	20030413	5	1006862	2	1.97
200304130043-001	1021	20030413	6	1022162	1	31.6271
200304130043-001	1021	20030413	7	1015024	1	4.28
200304130043-001	1021	20030413	8	1001538	1	1.5982
200304130044-001	1021	20030413	1	1007906	1	2.07
200304130045-001	1021	20030413	1	1005959	2	1.68
200304130046-001	1021	20030413	1	1004363	8	3.25
200304130046-001	1021	20030413	2	1004517	2	3.79
200304130047-001	1021	20030413	1	1002083	2	2.25
200304130048-001	1021	20030413	1	1011926	1	1.06
200304130049-001	1021	20030413	1	1021361	1	3
200304130049-001	1021	20030413	2	1021382	1	1.9
200304130050-001	1021	20030413	1	1001552	1	6.67
200304130051-001	1021	20030413	1	1011752	10	0.25
200304130052-001	1021	20030413	1	1007176	2	0.4
200304130052-001	1021	20030413	2	1006025	1	0.7225
200304130052-001	1021	20030413	3	1005475	2	1
200304130052-001	1021	20030413	4	1007187	1	0.83
200304130052-001	1021	20030413	5	1021461	1	0.7
200304130052-001	1021	20030413	6	1014895	1	0.9
200304130053-001	1021	20030413	1	1010049	1	3.61
200304130054-001	1021	20030413	1	1011824	1	0.6458
200304130055-001	1021	20030413	1	1011824	2	0.6457
200304130055-001	1021	20030413	2	1001782	2	2.17
200304130056-001	1021	20030413	1	1011096	1	18.5993
200304130057-001	1021	20030413	1	1022155	0.324	13.5007
200304130057-001	1021	20030413	2	1018132	1	17.86
200304130057-001	1021	20030413	3	1004037	1	12.18
200304130057-001	1021	20030413	4	1012015	1	5.1
200304130057-001	1021	20030413	5	1003111	2	5.04
200304130058-001	1021	20030413	1	1004707	1	0.87
200304130059-001	1021	20030413	1	1011814	1	1
200304130060-001	1021	20030413	1	1012318	1	4.23
200304130061-001	1021	20030413	1	1014959	1	1.5
200304130061-001	1021	20030413	2	1013583	1	15
200304130061-001	1021	20030413	3	1007240	2	5.088
200304130061-001	1021	20030413	4	1000721	2	8
200304130062-001	1021	20030413	1	1008097	6	0.7
200304130063-001	1021	20030413	1	1008097	2	0.7
200304130063-001	1021	20030413	2	1008138	1	1.15
200304130063-001	1021	20030413	3	1008143	1	1.15
200304130064-001	1021	20030413	1	1008138	1	1.15
200304130064-001	1021	20030413	2	1023730	1	3
200304130064-001	1021	20030413	3	1004015	1	2.27
200304130064-001	1021	20030413	4	1004793	1	3.1
200304130065-001	1021	20030413	1	1007248	1	4.92
200304130065-001	1021	20030413	2	1004049	2	0.8461
200304130065-001	1021	20030413	3	1006025	1	0.7226
200304130065-001	1021	20030413	4	1004587	3	1.1666
200304130065-001	1021	20030413	5	1006947	5	2.13
200304130065-001	1021	20030413	6	1001904	1	2.51
200304130065-001	1021	20030413	7	1005905	1	1.41
200304130066-001	1021	20030413	1	1004612	2	1.4752
200304130067-001	1021	20030413	1	1006565	1	15.05
200304130067-001	1021	20030413	2	1006395	1	14.2
200304130067-001	1021	20030413	3	1021104	1	18.24
200304130067-001	1021	20030413	4	1020907	1	12.64
200304130067-001	1021	20030413	5	1003950	1	2.3997
200304130068-001	1021	20030413	1	1005653	1	22.83
200304130068-001	1021	20030413	2	1010848	1	34.998
200304130069-001	1021	20030413	1	1005295	3	2.9916
200304130070-001	1021	20030413	1	1021223	1	6.5
200304130070-001	1021	20030413	2	1008138	5	1.15
200304130070-001	1021	20030413	3	1006757	1	3.76
200304130070-001	1021	20030413	5	1001809	1	6.3
200304130070-001	1021	20030413	6	1024272	0.408	16
200304130070-001	1021	20030413	7	1008973	0.334	21.5595
200304130070-001	1021	20030413	8	1023465	0.408	18.0405
200304130070-001	1021	20030413	9	1006834	5	1.97
200304130070-001	1021	20030413	10	1003508	1	1.8
200304130070-001	1021	20030413	11	1007802	2	2.5
200304130070-001	1021	20030413	12	1001836	1	3.14
200304130070-001	1021	20030413	13	1006947	4	2.13
200304130070-001	1021	20030413	14	1002690	1	2.6
200304130070-001	1021	20030413	15	1001054	10	1.4
200304130071-001	1021	20030413	1	1006429	1	16.65
200304130072-001	1021	20030413	1	1011814	1	1
200304130073-001	1021	20030413	1	1005179	1	23.06
200304130073-001	1021	20030413	2	1006747	1	3.5
200304130074-001	1021	20030413	1	1002083	1	2.25
200304130074-001	1021	20030413	2	1006050	1	0.85
200304130074-001	1021	20030413	3	1009985	1	0.6
200304130074-001	1021	20030413	4	1023519	2	2.35
200304130075-001	1021	20030413	1	1021587	1	3.02
200304130076-001	1021	20030413	1	1002346	1	1.7417
200304130077-001	1021	20030413	1	1024726	1	2.1
200304130078-001	1021	20030413	1	1005456	1	1.0185
200304130079-001	1021	20030413	1	1005653	1	22.83
200304130079-001	1021	20030413	2	1004892	1	4.2
200304130080-001	1021	20030413	1	1005978	1	6.38
200304130080-001	1021	20030413	2	1005960	1	6.97
200304130081-001	1021	20030413	1	1001646	2	3.8
200304130082-001	1021	20030413	1	1005663	1	18.5
200304130082-001	1021	20030413	2	1021060	1	11.04
200304130082-001	1021	20030413	3	1007248	3	4.92
200304130083-001	1021	20030413	1	1004164	1	6.5
200304130083-001	1021	20030413	2	1004347	5	0.79
200304130083-001	1021	20030413	3	1001011	6	0.64
200304130084-001	1021	20030413	1	1007268	1	7.7
200304130085-001	1021	20030413	1	1001249	1	0.922
200304130086-001	1021	20030413	1	1004707	6	0.87
200304130087-001	1021	20030413	1	1004707	5	0.87
200304130088-001	1021	20030413	1	1006047	1	3.6
200304130090-001	1021	20030413	1	1002645	1	96.6
200304130091-001	1021	20030413	1	1004648	4	2.0414
200304130092-001	1021	20030413	1	1019424	1	4.19
200304130093-001	1021	20030413	1	1024724	1	3.7
200304130093-001	1021	20030413	2	1013349	1	7.6
200304130093-001	1021	20030413	3	1001742	2	1.425
200304130093-001	1021	20030413	4	1012689	1	6
200304130093-001	1021	20030413	5	1005477	2	11.88
200304130093-001	1021	20030413	6	1005773	2	12.02
200304130093-001	1021	20030413	7	1024730	3	1.56
200304130093-001	1021	20030413	8	1005929	1	0.7884
200304130093-001	1021	20030413	9	1001884	1	1.76
200304130093-001	1021	20030413	10	1021402	3	61
200304130094-001	1021	20030413	1	1010923	1	2.9
200304130094-001	1021	20030413	2	1010841	1	3.23
200304130095-001	1021	20030413	1	1001852	4	2.57
200304130095-001	1021	20030413	2	1005428	2	1.94
200304130095-001	1021	20030413	3	1008455	2	4.17
200304130095-001	1021	20030413	4	1022034	1	5
200304130095-001	1021	20030413	5	1011901	1	2.55
200304130095-001	1021	20030413	6	1012857	1	8.8554
200304130096-001	1021	20030413	1	1013275	1	2.6332
200304130096-001	1021	20030413	2	1015176	1	6.4
200304130096-001	1021	20030413	3	1001249	10	0.9216
200304130096-001	1021	20030413	4	1001646	1	3.8
200304130097-001	1021	20030413	1	1001358	1	1.06
200304130097-001	1021	20030413	2	1001716	1	1.1
200304130097-001	1021	20030413	3	1001934	1	1.1
200304130097-001	1021	20030413	4	1024541	1	2.4
200304130098-001	1021	20030413	1	1007429	2	0.95
200304130099-001	1021	20030413	1	1004555	2	0.6583
200304130100-001	1021	20030413	1	1005653	1	22.83
200304130100-001	1021	20030413	2	1005573	2	5.5
200304130100-001	1021	20030413	3	1001836	1	3.14
200304130100-001	1021	20030413	4	1005970	2	2.24
200304130100-001	1021	20030413	5	1005192	1	12.12
200304130100-001	1021	20030413	6	1021098	1	2.98
200304130101-001	1021	20030413	1	1002406	1	12.18
200304130101-001	1021	20030413	2	1011560	1	2.2
200304130101-001	1021	20030413	3	1016162	1	1.4
200304130102-001	1021	20030413	1	1001528	1	3
200304130102-001	1021	20030413	2	1001872	1	4.47
200304130102-001	1021	20030413	3	1008027	2	0.74
200304130102-001	1021	20030413	4	1007240	1	5.0878
200304130102-001	1021	20030413	5	1005208	1	12.12
200304130103-001	1021	20030413	1	1008143	5	1.15
200304130104-001	1021	20030413	1	1001528	1	3
200304130105-001	1021	20030413	1	1008097	1	0.7
200304130105-001	1021	20030413	2	1006677	1	3.84
200304130106-001	1021	20030413	1	1002008	1	2.1456
200304130106-001	1021	20030413	2	1002277	1	6.69
200304130107-001	1021	20030413	1	1001723	1	4.2333
200304130108-001	1021	20030413	1	1002277	1	6.69
200304130109-001	1021	20030413	1	1008127	1	0.98
200304130110-001	1021	20030413	1	1001550	1	2.691
200304130111-001	1021	20030413	1	1003036	1	19.44
200304130111-001	1021	20030413	2	1024731	2	1.66
200304130112-001	1021	20030413	1	1002272	1	8.65
200304130113-001	1021	20030413	1	1021363	1	1.62
200304130114-001	1021	20030413	1	1002223	1	16.4585
200304130114-001	1021	20030413	2	1000660	1	11.5
200304130115-001	1021	20030413	1	1000527	2	2.08
200304130115-001	1021	20030413	2	1004913	1	1.68
200304130116-001	1021	20030413	1	1007187	2	0.83
200304130116-001	1021	20030413	2	1023568	1	2.3751
200304130116-001	1021	20030413	3	1007567	1	3.7376
200304130116-001	1021	20030413	4	1004015	1	2.27
200304130116-001	1021	20030413	5	1008039	1	2.97
200304130116-001	1021	20030413	6	1020569	1	4.38
200304130116-001	1021	20030413	7	1002416	1	4.3749
200304130116-001	1021	20030413	8	1008097	2	0.7
200304130116-001	1021	20030413	9	1004049	2	0.8462
200304130116-001	1021	20030413	10	1006537	5	0.6501
200304130116-001	1021	20030413	11	1006564	5	0.3
200304130116-001	1021	20030413	12	1024820	20	1.3
200304130117-001	1021	20030413	1	1002408	1	1.7416
200304130117-001	1021	20030413	2	1005303	1	2.95
200304130118-001	1021	20030413	1	1024345	2	2
200304130118-001	1021	20030413	2	1024348	1	2.7
200304130119-001	1021	20030413	1	1023271	1	3.75
200304130120-001	1021	20030413	1	1001194	1	14.98
200304130121-001	1021	20030413	1	1014464	1	2.2
200304130121-001	1021	20030413	2	1003761	1	3.14
200304130122-001	1021	20030413	1	1006740	2	3.23
200304130123-001	1021	20030413	1	1002991	1	1.11
200304130124-001	1021	20030413	1	1001391	1	4.45
200304130125-001	1021	20030413	1	1001552	2	6.67
200304130125-001	1021	20030413	2	1001027	6	0.63
200304130125-001	1021	20030413	3	1001021	6	0.63
200304130125-001	1021	20030413	4	1000519	1	19.3
200304130125-001	1021	20030413	5	1020895	1	1.76
200304130126-001	1021	20030413	1	1001737	1	2.17
200304130127-001	1021	20030413	1	1000865	1	1.6
200304130128-001	1021	20030413	1	1008424	4	1.46
200304130128-001	1021	20030413	2	1021672	4	0.6
200304130128-001	1021	20030413	3	1001872	1	4.47
200304130128-001	1021	20030413	4	1002929	1	30.44
200304130129-001	1021	20030413	1	1011752	6	0.25
200304130129-001	1021	20030413	2	1006537	1	0.6502
200304130130-001	1021	20030413	1	1002408	3	1.7416
200304130130-001	1021	20030413	2	1001812	3	1.75
200304130131-001	1021	20030413	1	1008132	4	1.85
